datetimes,neighborhoods,titles,addresses,property_types,bedrooms,bathrooms,sqfts,prices,links
2020-08-19 00:59:00,1281 9Th Avenue 112,2 bed 2 bath apartment with walk in closet in master bedroom,1281 9th Avenue,apartment,2.0,2.0,881.0,2621,https://sandiego.craigslist.org/csd/apa/d/san-diego-2-bed-2-bath-apartment-with/7180126662.html
2020-08-19 00:55:00,Caminito Lar Bar,Beautiful Condo for Rent in 92126 (Sorrento Valley area),,condo,2.0,2.0,1040.0,2295,https://sandiego.craigslist.org/csd/apa/d/san-diego-beautiful-condo-for-rent-in/7165205150.html
2020-08-19 00:45:00,Downtown San Diego,For Rent! Condo at Iconic LEGEND at Petco Park,325 7th Ave near K Street,condo,2.0,1.0,766.0,3000,https://sandiego.craigslist.org/csd/apa/d/san-diego-for-rent-condo-at-iconic/7180125124.html
2020-08-19 00:24:00,Kensington,Large remodeled apartment,4344 Van Dyke Ave near El Cajon Blvd,apartment,1.0,1.0,,1600,https://sandiego.craigslist.org/csd/apa/d/san-diego-large-remodeled-apartment/7180122767.html
2020-08-19 00:15:00,North Park,BRAND NEW! 3 Bedroom 2 Bathroom House,boundary st near thorn st,house,3.0,2.0,1200.0,3495,https://sandiego.craigslist.org/csd/apa/d/san-diego-brand-new-3-bedroom-2/7180121713.html
2020-08-18 23:57:00,San Diego / Mira Mesa,Fully furnished 1br/1ba,,condo,1.0,1.0,580.0,2000,https://sandiego.craigslist.org/nsd/apa/d/san-diego-fully-furnished-1br-1ba/7170259171.html
2020-08-18 23:55:00,San Diego,Tour Your New Home Today!  $1495,435 13th St. near J St.,apartment,0.0,1.0,188.0,1495,https://sandiego.craigslist.org/csd/apa/d/san-diego-tour-your-new-home-today-1495/7175638803.html
2020-08-18 23:43:00,Downtown,Modern Living in the Heart of the City,1281 9th Avenue 112 near A and B St,apartment,2.0,2.0,951.0,2598,https://sandiego.craigslist.org/csd/apa/d/san-diego-modern-living-in-the-heart-of/7180117794.html
2020-08-18 23:37:00,East Village,LEASE TODAY! Best San Diego Views! 2 Months FREE!,1475 Island Ave.,apartment,2.0,2.0,957.0,2756,https://sandiego.craigslist.org/csd/apa/d/san-diego-lease-today-best-san-diego/7170332725.html
2020-08-18 23:31:00,San Diego,Gated San Diego 3-BED 2-BATH 2-CAR-Garage OPEN HOUSE,,condo,3.0,2.0,800.0,1899,https://sandiego.craigslist.org/csd/apa/d/gated-san-diego-3-bed-2-bath-2-car/7180116326.html
2020-08-18 23:31:00,San Diego,Gated San Diego 3-BED 2-BATH 2-CAR-Garage OPEN HOUSE,,condo,3.0,2.0,800.0,1899,https://sandiego.craigslist.org/csd/apa/d/gated-san-diego-3-bed-2-bath-2-car/7180116287.html
2020-08-18 23:31:00,San Diego,Gated San Diego 3-BED 2-BATH 2-CAR-Garage OPEN HOUSE,,condo,3.0,2.0,800.0,1899,https://sandiego.craigslist.org/csd/apa/d/gated-san-diego-3-bed-2-bath-2-car/7180116252.html
2020-08-18 23:30:00,San Diego,Gated San Diego 3-BED 2-BATH 2-CAR-Garage OPEN HOUSE,,condo,3.0,2.0,800.0,1899,https://sandiego.craigslist.org/csd/apa/d/gated-san-diego-3-bed-2-bath-2-car/7180116224.html
2020-08-18 23:30:00,San Diego,Gated San Diego 3-BED 2-BATH 2-CAR-Garage OPEN HOUSE,,condo,3.0,2.0,800.0,1899,https://sandiego.craigslist.org/csd/apa/d/gated-san-diego-3-bed-2-bath-2-car/7180116195.html
2020-08-18 23:21:00,Downtown,"Sail Into Your New Home, Your View Awaits",1281 9th Avenue 112 near A and B St,apartment,2.0,2.0,951.0,2896,https://sandiego.craigslist.org/csd/apa/d/san-diego-sail-into-your-new-home-your/7180114978.html
2020-08-18 23:18:00,San Diego,Studio for rent,,apartment,1.0,1.0,260.0,950,https://sandiego.craigslist.org/ssd/apa/d/san-diego-studio-for-rent/7175837819.html
2020-08-18 23:16:00,Downtown,The Lifestyle You Deserve,1281 9th Avenue 112 near A and B St,apartment,2.0,2.0,908.0,2562,https://sandiego.craigslist.org/csd/apa/d/san-diego-the-lifestyle-you-deserve/7180114252.html
2020-08-18 23:14:00,San Marcos,Room For Rent,"215 campus way, san marcos",apartment,1.0,1.0,977.0,1420,https://sandiego.craigslist.org/nsd/apa/d/san-marcos-room-for-rent/7180111702.html
2020-08-18 23:11:00,Downtown,Supreme Residences for a Modern Lifestyle,1281 9th Avenue 112 near A and B St,apartment,2.0,2.0,881.0,2621,https://sandiego.craigslist.org/csd/apa/d/san-diego-supreme-residences-for-modern/7180113665.html
2020-08-18 23:06:00,Downtown,Spectacular Views in Every Direction,1281 9th Avenue 112 near A and B St,apartment,2.0,5.0,828.0,2879,https://sandiego.craigslist.org/csd/apa/d/san-diego-spectacular-views-in-every/7180112834.html
2020-08-18 22:59:00,India Street,Down Town San Diego water view condo. 2brs 2.5 baths. $3300/m,India Street near B Street,condo,2.0,5.0,1150.0,3300,https://sandiego.craigslist.org/csd/apa/d/san-diego-down-town-san-diego-water/7180111705.html
2020-08-18 22:54:00,"San Diego, Ca - Gaslamp/East Village",2 bedroom/2 bathroom/2 parking in Gaslamp Quarter -$2500/OBO,,apartment,2.0,2.0,939.0,2500,https://sandiego.craigslist.org/csd/apa/d/san-diego-2-bedroom-2-bathroom-2/7175267941.html
2020-08-18 22:54:00,San Diego,Rancho Penasquitos 3B2B condo rent,,condo,3.0,2.0,1082.0,2500,https://sandiego.craigslist.org/nsd/apa/d/san-diego-rancho-penasquitos-3b2b-condo/7180110334.html
2020-08-18 22:41:00,San Diego,Beautiful 2nd floor Studio with HW flooring - $300 Move-in Special!,2408 2nd Ave. near Kalmia,apartment,0.0,1.0,400.0,1250,https://sandiego.craigslist.org/csd/apa/d/san-diego-beautiful-2nd-floor-studio/7180108764.html
2020-08-18 22:31:00,Chula Vista,2 Bedroom Extra Large Apartment Homes with 2  Baths Available Now!,,apartment,1.0,1.0,,1695,https://sandiego.craigslist.org/csd/apa/d/chula-vista-2-bedroom-extra-large/7177086737.html
2020-08-18 22:30:00,Kearny Mesa,$800 Guest House for Rent,,house,1.0,1.0,,800,https://sandiego.craigslist.org/csd/apa/d/san-diego-800-guest-house-for-rent/7180107002.html
2020-08-18 22:28:00,San Carlos,2 Bedroom home with 2 Assigned Parking Spots,7835 Cowles Mtn,condo,2.0,2.0,1048.0,1950,https://sandiego.craigslist.org/csd/apa/d/san-diego-2-bedroom-home-with-2/7175797713.html
2020-08-18 22:27:00,Chula Vista,2 Bedroom 2 Baths Extra Large Apartment Homes Available Now!,,apartment,1.0,1.0,,1695,https://sandiego.craigslist.org/csd/apa/d/chula-vista-2-bedroom-2-baths-extra/7177086565.html
2020-08-18 22:19:00,Chula Vista,1 Bedroom Extra Large Apartment Homes Available Now!,,apartment,1.0,1.0,,1395,https://sandiego.craigslist.org/csd/apa/d/chula-vista-1-bedroom-extra-large/7168323385.html
2020-08-18 22:18:00,Chula Vista,1 Bedroom Extra Large Apartment Homes Available Now!,,apartment,1.0,1.0,,1395,https://sandiego.craigslist.org/csd/apa/d/chula-vista-1-bedroom-extra-large/7168323545.html
2020-08-18 22:17:00,"College Area, Near Sdsu","1x1 New vinyl windows, Large Closet, Close to Schools",6159 Montezuma Road near Montezuma Road,apartment,1.0,1.0,500.0,1498,https://sandiego.craigslist.org/csd/apa/d/san-diego-1x1-new-vinyl-windows-large/7169988364.html
2020-08-18 22:14:00,Chula Vista,1 Bedroom Extra Large Apartment Homes Available Now!,,apartment,1.0,1.0,,1395,https://sandiego.craigslist.org/csd/apa/d/chula-vista-1-bedroom-extra-large/7168323678.html
2020-08-18 22:12:00,Vista,"3 Bed, 2 Bath, Upper Unit w/no Stairs",,apartment,3.0,2.0,1250.0,1799,https://sandiego.craigslist.org/nsd/apa/d/vista-3-bed-2-bath-upper-unit-no-stairs/7173534824.html
2020-08-18 22:05:00,"5395 Napa St, San Diego, Ca, Us",Classic and Cozy 1 Bedroom W/ Pool View,5395 Napa St,apartment,1.0,1.0,678.0,2439,https://sandiego.craigslist.org/csd/apa/d/san-diego-classic-and-cozy-1-bedroom/7173979518.html
2020-08-18 22:04:00,Rosarito Beach,Welcome to your private retreat!,,condo,2.0,2.0,1320.0,1600,https://sandiego.craigslist.org/ssd/apa/d/san-diego-welcome-to-your-private/7180089713.html
2020-08-18 22:01:00,Vista,"2/2 New Cabinets, Granite. Huge Walk-in Closet.  Water/Trash incl.",239 Pala Vista Dr. near Civic Center Dr.,apartment,2.0,2.0,931.0,1700,https://sandiego.craigslist.org/nsd/apa/d/vista-2-2-new-cabinets-granite-huge/7180101681.html
2020-08-18 21:56:00,Mission Beach,"Ocean View Condos, Mission Beach, Steps to Sand, Parking, Hot Tub,etc",712 Zanzibar Court near Strandway,condo,1.0,1.0,,2395,https://sandiego.craigslist.org/csd/apa/d/san-diego-ocean-view-condos-mission/7173383798.html
2020-08-18 21:55:00,Mission Beach,"3br Ocean View Condo in Mission Beach, Steps to Sand, Parking, Hot Tub",710 Zanzibar Ct near Strandway,condo,3.0,2.0,,4995,https://sandiego.craigslist.org/csd/apa/d/san-diego-3br-ocean-view-condo-in/7172927336.html
2020-08-18 21:55:00,Imperial Beach,RENOVATED  HUGE!!2BED/1BA  5mins to Beach,Iris Avenue near 15th Street,apartment,2.0,1.0,900.0,1600,https://sandiego.craigslist.org/csd/apa/d/imperial-beach-renovated-huge2bed-1ba/7175537875.html
2020-08-18 21:52:00,San Diego,"UTC Vaulted Ceilings, 4th floor, courtyard view - 1BR 1BA and balcony",3855 Nobel drive apt 2425,apartment,1.0,1.0,640.0,2075,https://sandiego.craigslist.org/csd/apa/d/san-diego-utc-vaulted-ceilings-4th/7180099973.html
2020-08-18 21:51:00,San Diego,Where Convenience Meets Luxury!  $1575,435 13th St. near J St.,apartment,0.0,1.0,245.0,1575,https://sandiego.craigslist.org/csd/apa/d/san-diego-where-convenience-meets/7178164110.html
2020-08-18 21:42:00,Vista,**2 Story Home On Quiet Cul-de-Sac**,Cochise near E East Dr,house,3.0,2.0,1441.0,2695,https://sandiego.craigslist.org/nsd/apa/d/vista-2-story-home-on-quiet-cul-de-sac/7180097803.html
2020-08-18 21:37:00,Vista,2 Bedroom 1 Bath w Yard for Rent,Eddie drive,duplex,2.0,1.0,,1595,https://sandiego.craigslist.org/nsd/apa/d/vista-2-bedroom-1-bath-yard-for-rent/7180096819.html
2020-08-18 21:27:00,Lakeside,1 Bd 1 Ba Unique Granny Flat for Rent avail 10/1,,other,1.0,1.0,,1500,https://sandiego.craigslist.org/esd/apa/d/el-cajon-1-bd-1-ba-unique-granny-flat/7177426365.html
2020-08-18 21:26:00,San Diego,Mira Mesa Home,Surco Dr,house,3.0,2.0,1575.0,2800,https://sandiego.craigslist.org/csd/apa/d/san-diego-mira-mesa-home/7169511757.html
2020-08-18 21:25:00,"420 Activity Way, Oceanside, Ca, Us",Easy Application and Move in Process! Claim Your Home Today!,420 Activity Way,apartment,2.0,2.0,884.0,2048,https://sandiego.craigslist.org/nsd/apa/d/oceanside-easy-application-and-move-in/7175038028.html
2020-08-18 21:22:00,Hillcrest,Charming Craftsman Duplex -- Unit B,Lewis near First,duplex,1.0,1.0,750.0,1975,https://sandiego.craigslist.org/csd/apa/d/san-diego-charming-craftsman-duplex/7164910961.html
2020-08-18 21:17:00,La Mesa,2 Bedroom 1 Bath middle unit with balcony in gated complex,,apartment,2.0,1.0,,1610,https://sandiego.craigslist.org/esd/apa/d/la-mesa-2-bedroom-1-bath-middle-unit/7180092321.html
2020-08-18 21:06:00,North Park,"1/1 Apt. 1 Blk to Trolley Barn Park. Parking, Laundry.Renovated.",2138 Adams Ave near Mississippi,apartment,1.0,1.0,,1500,https://sandiego.craigslist.org/csd/apa/d/san-diego-1-1-apt-1-blk-to-trolley-barn/7175599715.html
2020-08-18 21:04:00,Eastlake,"Tri-Level 3 Bed, 3.5 Bath Condo with attached garage for rent by owner",olympic parkway near olympic vista,condo,3.0,5.0,1564.0,3500,https://sandiego.craigslist.org/ssd/apa/d/chula-vista-tri-level-3-bed-35-bath/7180089283.html
2020-08-18 21:03:00,North Park,"1/1 Apt. 1 Blk to Trolley Barn Park. Parking, Laundry.Renovated.",2138 Adams Ave near Mississippi,apartment,1.0,1.0,,1500,https://sandiego.craigslist.org/csd/apa/d/san-diego-1-1-apt-1-blk-to-trolley-barn/7178455400.html
2020-08-18 21:03:00,7928 Playmor Terrace,"1342 Sf  3 bedroom 2.5 bath, beautiful townhouse in UTC",,house,3.0,5.0,1342.0,3200,https://sandiego.craigslist.org/csd/apa/d/1342-sf-3-bedroom-25-bath-beautiful/7178556037.html
2020-08-18 20:47:00,Downtown San Diego,Nice Two-Bedroom Apartment,1465 C street near 15th Street,apartment,2.0,2.0,1060.0,2350,https://sandiego.craigslist.org/csd/apa/d/san-diego-nice-two-bedroom-apartment/7180085130.html
2020-08-18 20:44:00,Rosarito Mexico,Rosarito Mexico 180 degree ocean view 3 bedroom house with garage,,house,3.0,5.0,,1150,https://sandiego.craigslist.org/csd/apa/d/san-ysidro-rosarito-mexico-180-degree/7171057569.html
2020-08-18 20:42:00,"5395 Napa St, San Diego, Ca, Us",Tour Today and Move on August 9th!,5395 Napa St,apartment,1.0,1.0,678.0,2364,https://sandiego.craigslist.org/csd/apa/d/san-diego-tour-today-and-move-on-august/7171667889.html
2020-08-18 20:35:00,Point Loma/San Diego,APARTMENT STEPS TO BAYS,2920 Upshur St,apartment,1.0,1.0,400.0,1495,https://sandiego.craigslist.org/csd/apa/d/san-diego-apartment-steps-to-bays/7177140006.html
2020-08-18 20:24:00,Pacific Beach / Mission Beach,1 Month FREE in Pacific Beach!!!,3455 Del Rey St near Grand Ave,apartment,1.0,1.0,,1950,https://sandiego.craigslist.org/csd/apa/d/san-diego-1-month-free-in-pacific-beach/7180078900.html
2020-08-18 20:24:00,East Village / Downtown,Call Chad to show you our Penthouse,1475 Island Ave.,apartment,3.0,3.0,1870.0,6900,https://sandiego.craigslist.org/csd/apa/d/san-diego-call-chad-to-show-you-our/7176396194.html
2020-08-18 20:12:00,La Jolla Ucsd,attached 2car garage on Gilman Dr.,8282 gilman dr.,house,2.0,5.0,1205.0,2200,https://sandiego.craigslist.org/nsd/apa/d/la-jolla-attached-2car-garage-on-gilman/7180075537.html
2020-08-18 20:07:00,"College Area, Near Sdsu","Wood-style flooring, Close to Freeway, On bus line",6663 Montezuma Road near Montezuma Road,apartment,1.0,1.0,500.0,1447,https://sandiego.craigslist.org/csd/apa/d/san-diego-wood-style-flooring-close-to/7175816451.html
2020-08-18 20:01:00,Borrego Springs,Beutiful home in Roadrunner Country Club /owner financing,,other,3.0,2.0,1680.0,2200,https://sandiego.craigslist.org/nsd/apa/d/borrego-springs-beutiful-home-in/7180068816.html
2020-08-18 20:00:00,Escondido / Del Dios / Lake Hodges,Studio Apartment attached to Lake Hodges home in Escondido/Del Dios,,apartment,1.0,1.0,,1250,https://sandiego.craigslist.org/nsd/apa/d/escondido-studio-apartment-attached-to/7177921518.html
2020-08-18 19:57:00,"5395 Napa St, San Diego, Ca, Us",Available August 9th!! Tour On Site Today!!,5395 Napa St,apartment,1.0,1.0,678.0,2439,https://sandiego.craigslist.org/csd/apa/d/san-diego-available-august-9th-tour-on/7171576143.html
2020-08-18 19:50:00,San Miguel Ranch,"Yard,  3bd/ 2.5bth with 2 single Car Garages!",,house,3.0,5.0,1410.0,2475,https://sandiego.craigslist.org/ssd/apa/d/chula-vista-yard-3bd-25bth-with-2/7180068825.html
2020-08-18 19:47:00,"435 13Th St., San Diego, Ca, Us",Living The Dream  $1745,435 13th St. near J St.,apartment,0.0,1.0,296.0,1745,https://sandiego.craigslist.org/csd/apa/d/san-diego-living-the-dream-1745/7178184861.html
2020-08-18 19:44:00,"5395 Napa St, San Diego, Ca, Us",Spacious Top Floor 2 Bedroom Going Fast!,5395 Napa St,apartment,2.0,2.0,1029.0,2782,https://sandiego.craigslist.org/csd/apa/d/san-diego-spacious-top-floor-2-bedroom/7180066874.html
2020-08-18 19:42:00,College,2.5 bath townhome in wonderful community. Great location!,3976 60th,house,3.0,5.0,1147.0,1995,https://sandiego.craigslist.org/csd/apa/d/san-diego-25-bath-townhome-in-wonderful/7180066239.html
2020-08-18 19:39:00,"11203 Paseo Montanoso, San Diego, California Northeaste","^-If you want to live long term , don't miss this low rent opportunity",,apartment,2.0,2.0,,490,https://sandiego.craigslist.org/csd/apa/d/san-diego-if-you-want-to-live-long-term/7180034036.html
2020-08-18 19:28:00,San Diego  Home Ave & 805 Freeway,2 Bd/ 1.5 Bath Nice Gated Community Condo Near Downtown,4455 Home Ave,condo,2.0,5.0,900.0,1895,https://sandiego.craigslist.org/csd/apa/d/san-diego-2-bd-15-bath-nice-gated/7180061462.html
2020-08-18 19:27:00,"Dulzura, California",Rental,18333 hwy 94 near Romo,apartment,2.0,1.0,1400.0,850,https://sandiego.craigslist.org/ssd/apa/d/dulzura-rental/7180061305.html
2020-08-18 19:26:00,Downtown,🏡💥**Renting Vs. PURCHASING!!!**😎,,apartment,3.0,2.0,,4825,https://sandiego.craigslist.org/csd/apa/d/san-diego-renting-vs-purchasing/7164153447.html
2020-08-18 19:23:00,Mira Mesa,1 Ba W/WASHER/DRYER IN UNIT,,apartment,1.0,1.0,670.0,1650,https://sandiego.craigslist.org/nsd/apa/d/1-ba-washer-dryer-in-unit/7180060167.html
2020-08-18 19:23:00,"420 Activity Way, Oceanside, Ca, Us",We Just Made Your Decision Easy! Make Canyon Club Your Home Today!,420 Activity Way,apartment,2.0,2.0,884.0,2064,https://sandiego.craigslist.org/nsd/apa/d/oceanside-we-just-made-your-decision/7177604557.html
2020-08-18 19:22:00,San Diego,4 or 5 bedroom next to SDSU athletic fields!,Manhasset near Hewlett Dr,house,5.0,2.0,1500.0,4100,https://sandiego.craigslist.org/csd/apa/d/san-diego-4-or-5-bedroom-next-to-sdsu/7168343824.html
2020-08-18 19:18:00,Downtown,East Village  Cozy 1BR with Free Garage Parking.,17th Street near Broadway,apartment,1.0,1.0,600.0,1699,https://sandiego.craigslist.org/csd/apa/d/san-diego-east-village-cozy-1br-with/7180055655.html
2020-08-18 19:18:00,"Woodland Pkwy, San Marcos","Fantastic Downstairs 1 Bd - Unit Laundry, New Paint, New Fridge!",210 Woodland Pkwy #139 near E Mission Rd,house,1.0,1.0,651.0,1650,https://sandiego.craigslist.org/nsd/apa/d/san-marcos-fantastic-downstairs-1-bd/7180058323.html
2020-08-18 19:15:00,North Park,Brand New Community - Two Stories w/ Balcony- Parking- Pet Friendly,2020 El Cajon Blvd,apartment,2.0,2.0,1130.0,3095,https://sandiego.craigslist.org/csd/apa/d/san-diego-brand-new-community-two/7164859097.html
2020-08-18 19:15:00,San Diego,Huge Entertaining Balcony - Brand New - 2 Parking Spcs - Pet Friendly,2020 El Cajon Blvd,apartment,2.0,2.0,831.0,3050,https://sandiego.craigslist.org/csd/apa/d/san-diego-huge-entertaining-balcony/7164859950.html
2020-08-18 19:15:00,San Diego,Huge Balcony - Brand New - 2 Parking Spaces - Pet Friendly,2020 El Cajon Blvd,apartment,2.0,2.0,831.0,2950,https://sandiego.craigslist.org/csd/apa/d/san-diego-huge-balcony-brand-new-2/7164014642.html
2020-08-18 19:15:00,San Diego,Brand New Community- Modern Finishes & Amenities - Pet Friendly,2020 El Cajon Blvd.,apartment,2.0,2.0,1050.0,3595,https://sandiego.craigslist.org/csd/apa/d/san-diego-brand-new-community-modern/7176391768.html
2020-08-18 19:14:00,North Park,Townhome w/ Balcony-Amenities-Pet Friendly-Military,2020 El Cajon Blvd,apartment,2.0,5.0,1130.0,3095,https://sandiego.craigslist.org/csd/apa/d/san-diego-townhome-balcony-amenities/7173046672.html
2020-08-18 19:14:00,North Park,Dual Master w/ Balcony - Amenities - Pet Friendly - Military,2020 El Cajon Blvd,apartment,2.0,2.0,831.0,2950,https://sandiego.craigslist.org/csd/apa/d/san-diego-dual-master-balcony-amenities/7164145362.html
2020-08-18 19:13:00,North Park,Brand New Split Floorplan w/ Sunset Views! Pet Friendly-Amenities,2020 El Cajon Blvd. near Alabama,apartment,2.0,2.0,942.0,2895,https://sandiego.craigslist.org/csd/apa/d/san-diego-brand-new-split-floorplan/7168956995.html
2020-08-18 19:11:00,North Park,"Brand New-Floor to Ceiling Windows, 2 Parking Spaces, Pet Friendly",2020 El Cajon Blvd. near Alabama,apartment,2.0,2.0,942.0,2895,https://sandiego.craigslist.org/csd/apa/d/san-diego-brand-new-floor-to-ceiling/7164228455.html
2020-08-18 19:10:00,North Park,New Two Story with Balcony & 2 Parking Spcs - Pet Friendly,2020 El Cajon Blvd,apartment,2.0,5.0,1080.0,3050,https://sandiego.craigslist.org/csd/apa/d/san-diego-new-two-story-with-balcony-2/7168967383.html
2020-08-18 19:09:00,University Heights,"$1500 off move in costs! Dual Master, Walk In Closets, Amenities",2020 El Cajon Blvd. near Alabama,apartment,2.0,2.0,831.0,2950,https://sandiego.craigslist.org/csd/apa/d/san-diego-1500-off-move-in-costs-dual/7169361619.html
2020-08-18 19:09:00,North Park,"$1,500 off move in costs! Floor to Ceiling Windows - Pet Friendly",2020 El Cajon Blvd. near Alabama,apartment,2.0,2.0,942.0,2895,https://sandiego.craigslist.org/csd/apa/d/san-diego-1500-off-move-in-costs-floor/7164133060.html
2020-08-18 19:09:00,University Heights,Brand New - Modern Finishes & Amenities - Parking -Pet Friendly,2020 El Cajon Blvd. near Alabama,apartment,2.0,2.0,831.0,2950,https://sandiego.craigslist.org/csd/apa/d/san-diego-brand-new-modern-finishes/7163911225.html
2020-08-18 19:09:00,North Park,"$1,500 Off Move In Costs! Brand New - Modern Finishes & Amenities",2020 El Cajon Blvd.,apartment,2.0,2.0,1050.0,3595,https://sandiego.craigslist.org/csd/apa/d/san-diego-1500-off-move-in-costs-brand/7176353786.html
2020-08-18 19:06:00,"College Area, Near Sdsu","2X1 Close to Schools, Wood Style Floors, Move in specials!",6159 Montezuma Road near Montezuma Road,apartment,2.0,1.0,600.0,1771,https://sandiego.craigslist.org/csd/apa/d/san-diego-2x1-close-to-schools-wood/7180054357.html
2020-08-18 19:03:00,Ucsd,3 Bedroom 2 Bath UCSD remodeled,3525 Lebon Dr 303 near Nobel Dr,condo,3.0,2.0,1400.0,3300,https://sandiego.craigslist.org/csd/apa/d/san-diego-3-bedroom-2-bath-ucsd/7169504176.html
2020-08-18 19:01:00,East Chula Vista/Bonita/Rancho Del Rey,"Walk in closet, wood style flooring, central AC & more!",601 Telegraph Canyon Road near Paseo Del Rey,apartment,2.0,2.0,1099.0,2096,https://sandiego.craigslist.org/ssd/apa/d/chula-vista-walk-in-closet-wood-style/7171526719.html
2020-08-18 19:01:00,"College Area, Near Sdsu",ONLY $99 Deposit oac* WALK TO CLASS! Steps from SDSU Campus!,6159 Montezuma Road near Montezuma Road,apartment,1.0,1.0,500.0,1425,https://sandiego.craigslist.org/csd/apa/d/san-diego-only-99-deposit-oac-walk-to/7180052544.html
2020-08-18 19:00:00,Rancho Penasquitos,2 bed/ 1.5 bath private condo,caminito bolsa near caminito cuadro,apartment,2.0,5.0,1080.0,1950,https://sandiego.craigslist.org/csd/apa/d/san-diego-2-bed-15-bath-private-condo/7180047689.html
2020-08-18 18:58:00,"College Area, Near Sdsu",One Bed one Bath Next to SDSU! Move in TODAY! $300 off move in!,6159  Montezuma Road near Montezuma Road,apartment,1.0,1.0,500.0,1425,https://sandiego.craigslist.org/csd/apa/d/san-diego-one-bed-one-bath-next-to-sdsu/7180051349.html
2020-08-18 18:57:00,560 Greenbrier Drive,Oceanside Studio Apartment Available August 22,560 Greenbrier Drive near Oceanside Blvd,apartment,0.0,1.0,430.0,1500,https://sandiego.craigslist.org/nsd/apa/d/oceanside-oceanside-studio-apartment/7180050855.html
2020-08-18 18:55:00,12430 Oak Knoll Rd Poway Ca,UPPER 2 BEDROOM 1.5 BATH,,apartment,2.0,5.0,,1625,https://sandiego.craigslist.org/nsd/apa/d/poway-upper-2-bedroom-15-bath/7166614815.html
2020-08-18 18:54:00,1129 30Th Street,Golden Hill remodeled 1 bedroom apartment Street parking,,apartment,1.0,1.0,500.0,1495,https://sandiego.craigslist.org/csd/apa/d/san-diego-golden-hill-remodeled-1/7180049794.html
2020-08-18 18:54:00,1227 Greenfield Drive,El Cajon 2 bedroom Duplex,1227 Greenfield Drive near 2nd street,duplex,2.0,1.0,700.0,1650,https://sandiego.craigslist.org/esd/apa/d/el-cajon-el-cajon-2-bedroom-duplex/7178397611.html
2020-08-18 18:53:00,2907 30Th Street,North Park Small studio apartment utilities and parking included,2907 30th Street,apartment,0.0,1.0,400.0,1395,https://sandiego.craigslist.org/csd/apa/d/san-diego-north-park-small-studio/7180049649.html
2020-08-18 18:49:00,Close To Ucsd And Hospital,"La Jolla UTC 3 bedrooms , 2 baths large master",Mahaila Ave near Regents,condo,3.0,2.0,1375.0,3500,https://sandiego.craigslist.org/csd/apa/d/san-diego-la-jolla-utc-3-bedrooms-2/7176991685.html
2020-08-18 18:47:00,Mahaila Ave,PENTHOUSE CONDO NEAR UCSD,Mahaila near Nobel,condo,3.0,2.0,1375.0,3500,https://sandiego.craigslist.org/csd/apa/d/san-diego-penthouse-condo-near-ucsd/7180047456.html
2020-08-18 18:43:00,Sunset Cliffs,Oceanfront Penthouse,4878 Pescadero near Sunset Cliffs,condo,1.0,1.0,,4990,https://sandiego.craigslist.org/csd/apa/d/san-diego-oceanfront-penthouse/7174571123.html
2020-08-18 18:42:00,East Village/Downtown,Breathtaking Penthouse in Upscale Downtown High Rise w/ 8 WEEKS FREE,969 Market Street,apartment,2.0,2.0,1847.0,6199,https://sandiego.craigslist.org/csd/apa/d/san-diego-breathtaking-penthouse-in/7179998771.html
2020-08-18 18:42:00,City Heights,62 years of age or older or have a handicap,4216 50th near Orange,apartment,1.0,1.0,,1395,https://sandiego.craigslist.org/csd/apa/d/san-diego-62-years-of-age-or-older-or/7178772778.html
2020-08-18 18:41:00,Oceanside,Gorgeous Ocean Views!!4-Weeks Free,117 North Cleveland Street near Mission Ave.,apartment,2.0,2.0,1173.0,3886,https://sandiego.craigslist.org/csd/apa/d/oceanside-gorgeous-ocean-views4-weeks/7179996152.html
2020-08-18 18:37:00,Carlsbad,"***Clean, Updated Twin Master Townhouse In Quiet Community***",2666 Flower Fields Way,apartment,2.0,2.0,,2480,https://sandiego.craigslist.org/nsd/apa/d/carlsbad-clean-updated-twin-master/7180024870.html
2020-08-18 18:35:00,Keanry Mesa,Corner 3 Bed Reduced to $3599!! Resort Living w/Tons of Amenities!,8725 Ariva Court,apartment,3.0,2.0,,3599,https://sandiego.craigslist.org/csd/apa/d/san-diego-corner-3-bed-reduced-to-3599/7180027667.html
2020-08-18 18:34:00,Clairemont,"2622 Tonto Wy, Dual Pane Windows, All Appl's, Fplc, 2 Car Garage",2622 Tonto Way near Epinette Ave,house,4.0,2.0,1352.0,3150,https://sandiego.craigslist.org/csd/apa/d/la-jolla-2622-tonto-wy-dual-pane/7180042286.html
2020-08-18 18:30:00,San Diego,"Gourmet Kitchen, Easy access to Shopping, Call for Details",4695 Torrey Circle,apartment,2.0,2.0,1098.0,2810,https://sandiego.craigslist.org/nsd/apa/d/san-diego-gourmet-kitchen-easy-access/7180037089.html
2020-08-18 18:30:00,"5395 Napa St, San Diego, Ca, Us",Stunning 1 Bed Home Available NOW!!,5395 Napa St,apartment,1.0,1.0,678.0,2364,https://sandiego.craigslist.org/csd/apa/d/san-diego-stunning-1-bed-home-available/7176908161.html
2020-08-18 18:30:00,San Diego,"Peace is all this home has to for, Quiet 1Bed\Bath available",31st,house,1.0,1.0,425.0,1100,https://sandiego.craigslist.org/csd/apa/d/san-diego-peace-is-all-this-home-has-to/7180035404.html
